"birthdate","gender","married","has_children","home_country","home_city","home_airport","home_airport_lat","home_airport_lon","sign_up_date","user_id","bargain_hunter_index","flight_index","browsing_index","hotel_index","discount_flight_proportion","total_hotel_spending","cancellation_pref","avg_cost_per_night","avg_rooms_booked","total_free_checked_bag","is_frequent_traveler","is_flight_discount_lover","is_hotel_discount_lover","preferred_perk","user_group_classification"
"1975-06-13","F","true","false","usa","san diego","NZY","32.699","-117.215","2022-12-03","446473","0","0.5570409982174688","0.41446821769837972580","0.28460898502495840266","1","624","0","312.0000000000000000","1.00000000000000000000","16","false","false","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"1980-05-06","F","true","false","usa","jacksonville","NIP","30.236","-81.681","2023-02-27","624636","0","0.3550207961972668","0.41221289097275802718","0.27780550933629136625","0.3333333333333333","752","0","250.6666666666666667","1.00000000000000000000","16","true","false","false","Free Hotel Night with Flight","Frequent Traveler"
"1984-05-04","F","true","false","canada","edmonton","YXD","53.573","-113.521","2023-02-16","597010","0.0006066154683330941","0.3493057831203229","0.53626327971986468040","0.52603068959142170457","0.5","1272","0","234.6666666666666667","2.0000000000000000","8","false","true","false","Exclusive Flight Discount","Family Traveler"
"1999-05-13","F","false","true","usa","washington","IAD","38.944","-77.456","2023-02-05","575692","0","0.22727272727272727","0.00813104635289928186","0.00000000000000000000","0","","0","","","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1983-02-17","F","false","false","usa","long beach","LGB","33.818","-118.151","2023-01-02","504669","0.0004419700837690946","0.46321637133981197","0.29391952044631728886","0.27251802551303383250","1","406","0","203.0000000000000000","1.00000000000000000000","16","false","true","false","Exclusive Flight Discount","Exclusive Discount Lover"
"1979-07-03","F","true","true","usa","philadelphia","PNE","40.082","-75.011","2023-01-28","558651","0.0017749676287254514","0.61726912757304","0.27451184046530951392","0.26763727121464226290","1","159","0","159.0000000000000000","1.00000000000000000000","8","false","true","false","Exclusive Flight Discount","Exclusive Discount Lover"
"1985-09-06","M","false","false","usa","phoenix","PHX","33.434","-112.008","2023-02-23","613383","0","0.7825311942959001","0.14541664193720695590","0.51575152523571824737","2","284","0","142.0000000000000000","2.0000000000000000","8","false","false","false","Free Checked Bags","Family Traveler"
"2006-05-13","F","false","false","usa","chicago","ORD","41.979","-87.904","2022-12-17","474007","0","0","0.13313104635289928186","0.26619523017193566278","0","146","0","146.0000000000000000","1.00000000000000000000","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1975-01-15","F","false","false","canada","toronto","YYZ","43.677","-79.631","2023-02-12","590227","0.0027822839249954236","0.6549516869956988","0.27421508694878034305","0.57165834719911259013","0.5","2380","0","646.0000000000000000","2.0000000000000000","8","false","true","true","Exclusive Hotel Discount","Family Traveler"
"1967-09-12","F","true","true","usa","new york","LGA","40.777","-73.872","2023-01-08","518516","0","0.3550207961972668","0.31220088611679139307","0.33504344610833795526","0.3333333333333333","2300","0","766.6666666666666667","1.00000000000000000000","22","true","false","false","Free Hotel Night with Flight","Frequent Traveler"
"1991-12-13","F","false","false","canada","vancouver","YVR","49.195","-123.182","2023-01-08","518121","0.003408242308248732","0.5792843460111345","0.38711825967911053079","0.40440007395082269457","0.6666666666666666","2488","0","640.6666666666666667","1.3333333333333333","18","false","true","true","Exclusive Hotel Discount","Family Traveler"
"1979-09-03","F","true","true","usa","san antonio","SAT","29.534","-98.47","2023-01-08","517284","0","0.5185383244206774","0.50033961780784880078","0.32823997041967091884","0.4","2116","0","705.3333333333333333","1.00000000000000000000","9","true","false","false","Free Hotel Night with Flight","Frequent Traveler"
"1973-04-13","F","true","false","usa","san diego","NZY","32.699","-117.215","2022-12-07","454955","0","0.17647058823529413","0.14654430530001780521","0.33918469217970049917","0","804","0","804.0000000000000000","1.00000000000000000000","8","false","false","false","Free Checked Bags","Comfort Seeker"
"1976-11-22","F","true","true","usa","omaha","OFF","41.118","-95.913","2023-02-04","572154","0","0.43939393939393934","0.01905157576117276990","0.25931780366056572379","1","84","0","84.0000000000000000","1.00000000000000000000","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1969-12-09","F","true","true","usa","jacksonville","NIP","30.236","-81.681","2023-01-08","517061","0.000041174092929386106","0.31146239772219975","0.44225770075375393198","0.36750323534849326032","0.16666666666666666","4308","0","683.6666666666666667","1.1666666666666667","40","true","true","false","Free Hotel Night with Flight","Frequent Traveler"
"1974-08-08","F","false","false","canada","toronto","YYZ","43.677","-79.631","2023-02-15","595184","0","0.5293226381461675","0.57365422280254021010","0.27002218524681087077","0.2","722","0","180.5000000000000000","1.00000000000000000000","24","true","false","true","Free Hotel Night with Flight","Frequent Traveler"
"1984-05-04","F","true","true","canada","montreal","YHU","45.517","-73.417","2022-12-09","458762","0","0.7635918003565062","0.36190080534947672463","0.29714364947310038824","0.25","425","0","425.0000000000000000","1.00000000000000000000","27","false","false","false","Free Checked Bags","Comfort Seeker"
"1987-07-18","F","false","false","canada","winnipeg","YAV","50.056","-97.032","2023-01-20","542825","0.00008554066522172005","0.32301151041176257","0.54617484717193898748","0.30488075429839156961","0.25","1979","0","494.7500000000000000","1.00000000000000000000","16","true","true","false","Free Hotel Night with Flight","Frequent Traveler"
"1972-09-11","F","true","true","usa","austin","AUS","30.194","-97.67","2023-01-15","531771","0.050873606049548624","1.5257964195872713","0.40598106712564543890","0.52359031244222591977","0.6666666666666666","1646","0","212.6666666666666667","2.0000000000000000","8","false","true","true","Exclusive Hotel Discount","Family Traveler"
"1980-09-28","F","true","false","usa","houston","EFD","29.607","-95.159","2022-12-01","442484","0.008101965254273626","0.7428287531213774","0.41785120778681227373","0.25942872989462007765","1","85","0","85.0000000000000000","1.00000000000000000000","8","false","true","false","Exclusive Flight Discount","Exclusive Discount Lover"
"1997-09-05","F","false","true","usa","milwaukee","MKE","42.947","-87.896","2022-10-07","353271","0","0.43939393939393934","0.14749391655291115200","0.51508596783139212424","1","272","0","136.0000000000000000","2.0000000000000000","0","false","false","false","Luxury Hotel","Family Traveler"
"2006-11-02","M","false","false","usa","memphis","MEM","35.042","-89.977","2023-01-12","525212","0","0.3256090314913844","0.30448394563475577186","0.28039378813089295618","0.3333333333333333","822","0","274.0000000000000000","1.00000000000000000000","8","true","false","true","Free Hotel Night with Flight","Frequent Traveler"
"1987-07-15","F","true","true","usa","houston","HOU","29.645","-95.279","2022-12-23","485536","0","0.2727272727272727","0.01854379773280313372","0.00000000000000000000","0","","0","","","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1985-11-26","F","true","true","usa","los angeles","LAX","33.942","-118.408","2023-01-24","549710","0","0.2912655971479501","0.54783666686450234435","0.32551858014420410427","0.4","3404","0","680.8000000000000000","1.00000000000000000000","16","true","false","true","Free Hotel Night with Flight","Frequent Traveler"
"1969-06-16","F","true","false","usa","laredo","LRD","27.544","-99.461","2023-01-05","512596","0","0.04411764705882353","0.54730251053474983679","0.31652800887409872435","0","2399","0","599.7500000000000000","1.00000000000000000000","8","false","false","false","Free Checked Bags","Comfort Seeker"
"1954-10-15","F","false","false","usa","mobile","BFM","30.626","-88.068","2023-01-17","536594","0","0.356060606060606","0.05520934322511721764","0.50506100942872989462","0.5","3619","0","1172.5000000000000000","1.5000000000000000","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1993-01-06","M","false","false","usa","winston-salem","INT","36.134","-80.222","2023-01-26","553876","0.01695358200792677","0.8776456852154791","0.42847498367855659090","0.44543815862451469773","1","2210","0","635.0000000000000000","1.5000000000000000","8","false","true","false","Exclusive Flight Discount","Family Traveler"
"1983-03-12","F","false","false","usa","birmingham","BHM","33.563","-86.753","2023-01-19","539320","0.004789056259180437","0.8026437886604388","0.36464412637743090589","0.37278979478646699945","0.4","4100","0","656.2000000000000000","1.2000000000000000","9","false","true","false","Exclusive Flight Discount","Exclusive Discount Lover"
"1976-07-18","M","true","true","usa","kansas city","MCI","39.297","-94.714","2023-02-17","600926","0","0.5757575757575757","0.31516707222980592320","0.29753189129229062673","1","857","0","428.5000000000000000","1.00000000000000000000","0","false","false","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"1992-02-22","F","false","false","canada","montreal","YHU","45.517","-73.417","2023-03-16","666049","0","0","0.28074366431242210220","0.79514697726012201886","0","2442","0","407.0000000000000000","3.0000000000000000","0","false","false","false","Luxury Hotel","Family Traveler"
"1994-06-14","F","true","false","usa","omaha","OFF","41.118","-95.913","2023-01-25","551615","0","0.5227272727272727","0.18743693987773755119","0.30146977260122018857","1.5","464","0","464.0000000000000000","1.00000000000000000000","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1999-06-12","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-02-22","612562","0","0.11437908496732026","0.82992314083921894474","0.00000000000000000000","0.3333333333333333","","1","","","8","true","false","false","Free Hotel Night with Flight","Frequent Traveler"
"1982-03-25","F","true","false","usa","dallas","DAL","32.847","-96.852","2023-03-28","699411","0","0.22816399286987524","1.12313045284586622351","0.32671103716028840821","0.4","1532","1","240.8000000000000000","1.2000000000000000","16","true","false","false","Free Hotel Night with Flight","Frequent Traveler"
"1990-09-10","F","false","true","usa","rochester","ROC","43.119","-77.672","2023-02-09","582446","0.001508754362498305","0.48126932742229617","0.48826423360436821176","0.29858569051580698835","0.5","876","1","438.0000000000000000","1.00000000000000000000","8","true","true","true","Free Hotel Night with Flight","Frequent Traveler"
"1995-03-19","M","false","false","usa","bakersfield","BFL","35.433","-119.057","2022-12-25","489992","0.000459450883647478","0.3357411336189494","0.29504718380912813817","0.64474949158809390922","0.6666666666666666","4265","0","553.6666666666666667","2.3333333333333333","8","false","true","true","Exclusive Hotel Discount","Family Traveler"
"2000-04-17","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-03-23","685958","0","0.36363636363636365","0.03697548815953469049","0.00000000000000000000","0","","0","","","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1976-06-26","F","true","false","usa","st. petersburg","SPG","27.765","-82.627","2023-02-13","592886","0","0.5689245395127748","0.41434951629176805745","0.37762987613237196430","0.3333333333333333","1808","0","399.3333333333333333","1.3333333333333333","8","false","false","false","Free Checked Bags","Family Traveler"
"1985-12-23","F","false","false","usa","chicago","MDW","41.786","-87.752","2023-01-12","525281","0.0003510710718096312","0.3122363562234801","0.68346044275624666152","0.39195230171935662784","0.4","2967","0","378.2000000000000000","1.4000000000000000","16","false","true","false","Exclusive Flight Discount","Family Traveler"
"1959-12-28","F","true","false","usa","lubbock","LBB","33.664","-101.823","2023-01-21","543240","0","0.14646464646464646","0.15420054602647041367","0.38843594009983361065","0.3333333333333333","3744","0","1248.0000000000000000","1.00000000000000000000","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1986-05-20","M","false","false","usa","oklahoma city","OKC","35.393","-97.601","2023-01-22","545360","0","0","0.17740667101905157576","0.32454242928452579035","0","672","0","672.0000000000000000","1.00000000000000000000","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1982-08-27","F","true","false","usa","indianapolis","IND","39.717","-86.294","2022-12-17","474384","0.004906887351613588","0.9794948438275041","0.56196213425129087780","0.36302458864854870677","0.25","1315","0","267.6666666666666667","1.3333333333333333","32","true","true","false","Free Hotel Night with Flight","Frequent Traveler"
"1980-04-07","F","true","false","usa","new orleans","MSY","29.993","-90.258","2023-02-20","608343","0","0.5603089720736779","0.63892271114012701051","0.27159364022924755038","0.6666666666666666","584","1","194.6666666666666667","1.00000000000000000000","24","false","false","false","Free Checked Bags","Comfort Seeker"
"1968-03-10","F","true","false","usa","nashville","BNA","36.124","-86.678","2023-01-29","560078","0","0.6966726084373144","0.41696094723722476111","0.26708264004437049362","0.6666666666666666","308","0","154.0000000000000000","1.00000000000000000000","24","false","false","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"1982-05-10","F","true","false","canada","montreal","YUL","45.468","-73.741","2022-12-26","492209","0","0.04411764705882353","0.54023977684135557006","0.27980218154926973563","0","806","0","268.6666666666666667","1.00000000000000000000","8","false","false","true","Exclusive Hotel Discount","Family Traveler"
"1968-05-20","F","true","false","usa","birmingham","BHM","33.563","-86.753","2023-01-18","538349","0","0.08823529411764706","0.56267434269096088789","0.30471436494731003882","0","1973","0","493.2500000000000000","1.00000000000000000000","16","false","false","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"1982-09-04","F","true","true","usa","dallas","DAL","32.847","-96.852","2023-02-09","582577","0","0.4560308972073678","0.36496066361999723030","0.28937881308929561841","0.6666666666666666","1065","0","355.0000000000000000","1.00000000000000000000","18","false","false","false","Free Checked Bags","Comfort Seeker"
"1980-12-22","M","false","false","usa","nashville","BNA","36.124","-86.678","2023-01-26","553456","0","0.41057635175282237","0.42052198943557481156","0.54143094841930116473","0.6666666666666666","1494","0","373.5000000000000000","2.0000000000000000","16","false","false","false","Free Checked Bags","Family Traveler"
"1981-07-13","F","true","false","usa","newport news","PHF","37.132","-76.493","2023-01-16","534045","0","0.26247771836007133","0.26857677013472609650","0.52817526344980587909","0.5","508","0","254.0000000000000000","2.0000000000000000","8","true","false","false","Free Hotel Night with Flight","Frequent Traveler"
"1986-10-14","M","false","false","usa","newark","EWR","40.692","-74.169","2023-01-31","563592","0.0002655150548655205","0.22830619245188855","0.29433497536945812808","0.54540580513958217785","0.6666666666666666","2749","0","409.3333333333333333","2.0000000000000000","0","false","true","false","Exclusive Flight Discount","Family Traveler"
"1973-01-05","F","true","false","usa","nashville","BNA","36.124","-86.678","2023-02-03","569883","0","0.058823529411764705","0.39028363020555126911","0.41111342207432057682","0","3692","0","889.0000000000000000","1.2500000000000000","9","false","false","true","Exclusive Hotel Discount","Family Traveler"
"1987-06-07","F","false","true","usa","nashville","BNA","36.124","-86.678","2023-02-03","570162","0.007251422046765697","0.7500145212792395","0.43310433853641165648","0.36446894065446478092","0.75","2025","0","468.5000000000000000","1.2500000000000000","16","false","true","true","Exclusive Hotel Discount","Family Traveler"
"1976-07-17","F","true","true","usa","new york","JFK","40.64","-73.779","2023-01-30","561896","0","0.5249554367201427","0.16690159653391892694","0.33319467554076539101","1","750","0","750.0000000000000000","1.00000000000000000000","8","false","false","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"1979-03-22","F","true","false","usa","houston","EFD","29.607","-95.159","2023-01-30","562338","0","0.6865715983363042","0.16179743604961718796","0.62188944352005915232","0.3333333333333333","8680","0","2601.3333333333333333","1.3333333333333333","8","false","false","false","Free Checked Bags","Luxury Traveler"
"1975-12-06","F","false","false","usa","long beach","LGB","33.818","-118.151","2023-01-09","520497","0.013551977909745706","1.0848978384193153","0.41862276692978811799","0.27534664448141985580","0.6666666666666666","457","0","228.5000000000000000","1.00000000000000000000","16","true","true","false","Free Hotel Night with Flight","Frequent Traveler"
"1992-05-25","F","true","false","usa","new york","JFK","40.64","-73.779","2023-01-10","521997","0","0.36742424242424243","0.29047717965457890676","0.31417082640044370494","0.75","2314","0","578.5000000000000000","1.00000000000000000000","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1987-05-01","F","true","true","usa","houston","EFD","29.607","-95.159","2023-02-16","598075","0","0.6865715983363042","0.30638316814054246543","0.26700868922166759105","0.3333333333333333","460","0","153.3333333333333333","1.00000000000000000000","16","true","false","false","Free Hotel Night with Flight","Frequent Traveler"
"1986-08-15","F","false","true","canada","hamilton","YHM","43.173","-79.935","2023-01-15","531322","0.001060417154355192","0.4254196157677795","0.40494984849743802797","0.35562257348863006101","0.5","1978","0","388.7500000000000000","1.2500000000000000","9","false","true","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"1981-11-28","F","false","false","usa","houston","HOU","29.645","-95.279","2022-12-24","487453","0","0.3302775655716832","1.42245088729301442222","0.41015437234239231745","0.2857142857142857","6458","1","1068.1666666666666667","1.1666666666666667","32","true","false","true","Free Hotel Night with Flight","Luxury Traveler"
"1986-01-10","F","false","true","canada","quebec","YQB","46.788","-71.398","2023-01-16","534586","0","0.18181818181818182","0.03436405721407798682","0.00000000000000000000","0","","0","","","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1985-01-04","F","false","false","usa","phoenix","PHX","33.434","-112.008","2023-01-07","514892","0.00012243546693949028","0.37652983778476634","0.59667899837115292039","0.37112590127565169163","0.2","4186","0","641.2000000000000000","1.2000000000000000","27","true","true","true","Free Hotel Night with Flight","Frequent Traveler"
"2003-04-27","F","false","false","usa","phoenix","PHX","33.434","-112.008","2023-02-15","596329","0","0.3181818181818182","0.00978627147011692089","0.00000000000000000000","0","","0","","","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1982-06-08","M","false","false","usa","fort worth","FTW","32.82","-97.362","2023-01-05","511809","0","0.5757575757575758","0.15509080657605792629","0.41754021075984470327","1","1015","0","383.5000000000000000","1.5000000000000000","0","false","false","false","Luxury Hotel","Family Traveler"
"1983-03-20","M","true","true","usa","chicago","MDW","41.786","-87.752","2023-02-02","568121","0.004437377816266109","0.7596241987745713","0.28466081073060715769","0.53571824736550194121","1","1650","0","322.0000000000000000","2.0000000000000000","8","false","true","false","Exclusive Flight Discount","Family Traveler"
"1989-02-28","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-17","535906","0.0013652164133636378","0.40044296420891634","0.42265861475458484183","0.35810870770937326678","0.6","4873","0","974.6000000000000000","1.00000000000000000000","8","false","true","false","Exclusive Flight Discount","Exclusive Discount Lover"
"1987-09-02","F","false","false","usa","orlando","MCO","28.429","-81.316","2023-01-29","559464","0","0.4367201426024956","0.27641106297109620749","0.42448696616749861342","1","1573","0","1573.0000000000000000","1.00000000000000000000","8","false","false","false","Free Checked Bags","Comfort Seeker"
"1974-06-23","F","true","true","usa","milwaukee","MKE","42.947","-87.896","2022-11-25","432333","0","0.17647058823529413","0.16328120363226304232","0.33452579034941763727","0","1524","0","762.0000000000000000","1.00000000000000000000","8","false","false","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"1988-05-06","F","true","true","usa","phoenix","PHX","33.434","-112.008","2023-02-05","574206","0","0","0.15099560804795536827","0.30901275651691625069","0","1064","0","532.0000000000000000","1.00000000000000000000","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1999-05-04","F","false","false","canada","toronto","YKZ","43.862","-79.37","2023-02-09","582796","0","0.3484848484848485","0.05932432500445130275","0.82379367720465890183","1","5838","0","2919.0000000000000000","2.0000000000000000","0","false","false","false","Luxury Hotel","Luxury Traveler"
"1979-04-06","M","true","false","usa","denver","DEN","39.858","-104.667","2023-01-17","537098","0.07162107843209885","1.4744191027979585","0.15253872633390705680","0.51408763172490293955","3","254","0","127.0000000000000000","2.0000000000000000","8","false","true","false","Exclusive Flight Discount","Family Traveler"
"1995-09-10","F","false","true","usa","new york","JFK","40.64","-73.779","2023-02-07","579323","0","0.17647058823529413","0.42289601756780817853","0.28253836198927713070","0","880","0","293.3333333333333333","1.00000000000000000000","24","false","false","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"1983-12-20","F","false","true","canada","toronto","YKZ","43.862","-79.37","2022-12-11","462456","0.0009535281966845069","0.3921663725676302","0.67170900350169149504","0.26593640229247550379","0.4","431","0","143.6666666666666667","1.00000000000000000000","8","false","true","false","Exclusive Flight Discount","Family Traveler"
"1972-09-28","F","false","false","usa","indianapolis","IND","39.717","-86.294","2023-01-25","552209","0.03449008102946801","1.2607084403730313","0.13663273784794349813","0.00000000000000000000","2","","0","","","8","false","true","false","Exclusive Flight Discount","Family Traveler"
"1984-04-03","F","true","true","usa","oklahoma city","TIK","35.415","-97.386","2022-12-31","502435","0.016478025999420907","0.9470108344579531","0.28899341207193305241","0.41559900166389351082","1.5","819","0","366.0000000000000000","1.5000000000000000","8","false","true","false","Exclusive Flight Discount","Family Traveler"
"1986-10-21","F","true","false","usa","kansas city","MCI","39.297","-94.714","2023-01-17","535610","0","0.17647058823529413","0.28400795299424298178","0.26926418931410611943","0","521","0","173.6666666666666667","1.00000000000000000000","16","false","false","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"1980-06-20","F","false","false","usa","chicago","ORD","41.979","-87.904","2023-01-06","514586","0","0.11764705882352941","0.38817338318792411023","0.28923091144388981328","0","1061","0","353.6666666666666667","1.00000000000000000000","18","false","false","false","Free Checked Bags","Comfort Seeker"
"1971-05-18","F","true","true","usa","san francisco","SFO","37.619","-122.375","2023-01-14","530514","0.0032643482712856435","0.6723007717562554","0.51174595699052367104","0.27943982251802551303","0.8","1327","1","265.4000000000000000","1.00000000000000000000","18","false","true","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"1981-03-01","F","true","false","usa","lincoln","LNK","40.851","-96.759","2023-01-01","503342","0.000674587623742075","0.5475949384175128","0.85258250816072170455","0.30773710482529118136","0.75","2082","1","520.5000000000000000","1.00000000000000000000","8","false","true","false","Exclusive Flight Discount","Exclusive Discount Lover"
"2006-08-04","F","false","false","usa","san antonio","RND","29.529","-98.279","2023-01-26","554632","0","0.7727272727272727","0.02035729123390112173","0.26131447587354409318","3","102","0","102.0000000000000000","1.00000000000000000000","0","false","false","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"1982-05-20","M","true","false","canada","toronto","YKZ","43.862","-79.37","2023-03-16","666174","0","0.11437908496732026","0.86274407976734524304","0.31699944536882972823","0.3333333333333333","604","1","604.0000000000000000","1.00000000000000000000","8","true","false","false","Free Hotel Night with Flight","Frequent Traveler"
"2006-11-27","F","false","true","usa","dallas","DAL","32.847","-96.852","2023-01-13","527365","0","0.6158645276292335","0.13741006725094136810","0.29758735440931780366","1","429","0","429.0000000000000000","1.00000000000000000000","9","false","false","false","Free Checked Bags","Comfort Seeker"
"1977-04-05","F","true","false","usa","nashville","BNA","36.124","-86.678","2022-12-31","502799","0","0.48841354723707664","0.56795655528518012938","0.29384359400998336106","0.5","1581","0","395.2500000000000000","1.00000000000000000000","24","false","false","false","Free Checked Bags","Comfort Seeker"
"1990-04-03","F","true","true","usa","new york","LGA","40.777","-73.872","2023-01-16","533550","0.0003802043322768071","0.3126646902206099","0.29415692325954062556","0.27373821408763172490","0.5","428","0","214.0000000000000000","1.00000000000000000000","8","true","true","false","Free Hotel Night with Flight","Frequent Traveler"
"1998-07-14","M","true","true","usa","wichita","IAB","37.623","-97.267","2023-01-09","519548","0","0","0.02558015312481452905","0.00000000000000000000","0","","0","","","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1996-03-20","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-01-25","552597","0","0.4726678550207962","0.41897887114962312303","0.58103161397670549085","0.3333333333333333","2493","0","730.5000000000000000","2.0000000000000000","16","true","false","true","Free Hotel Night with Flight","Frequent Traveler"
"1976-06-22","F","false","false","usa","miami","MIA","25.793","-80.291","2023-02-11","587483","0","0.1913992869875223","0.41025431776366549944","0.34336291366241449436","0.25","2525","0","841.6666666666666667","1.00000000000000000000","8","true","false","true","Free Hotel Night with Flight","Frequent Traveler"
"1972-05-23","F","false","false","usa","oakland","OAK","37.721","-122.221","2023-01-13","528417","0","0.34581105169340465","0.31362395394385423467","0.27518025513033832501","1","454","0","227.0000000000000000","1.00000000000000000000","8","false","false","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"1977-07-28","F","false","false","usa","portland","PDX","45.589","-122.597","2023-04-27","785107","0","0.4908645276292335","0.45369903258353611490","0.28655019412090959512","0.25","1318","0","329.5000000000000000","1.00000000000000000000","24","true","false","true","Free Hotel Night with Flight","Frequent Traveler"
"1981-07-27","F","false","false","usa","seattle","SEA","47.449","-122.309","2023-01-21","543728","0.00005277083494885766","0.2122450350696649","0.67354887530417235444","0.29299500831946755408","0.2","1938","0","387.6000000000000000","1.00000000000000000000","8","true","true","false","Free Hotel Night with Flight","Frequent Traveler"
"1982-06-04","M","true","false","canada","victoria","YYJ","48.647","-123.426","2022-12-24","488480","0.0025222105116921435","0.6895665625694801","0.54813269345361742537","0.35648918469217970050","1","960","1","960.0000000000000000","1.00000000000000000000","16","false","true","false","Exclusive Flight Discount","Family Traveler"
"1985-02-15","F","false","false","usa","oklahoma city","TIK","35.415","-97.386","2023-02-08","580211","0.00010322041663772171","0.3770924256196403","0.82430708053890438602","0.32707524496210020336","0.16666666666666666","4169","0","694.8333333333333333","1.00000000000000000000","32","true","true","true","Free Hotel Night with Flight","Frequent Traveler"
"1990-07-27","F","false","false","usa","memphis","MEM","35.042","-89.977","2023-01-10","522364","0","0.11764705882352941","0.40722743189506795656","0.28383250138657792568","0","915","0","305.0000000000000000","1.00000000000000000000","16","false","false","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"2005-11-11","M","true","true","usa","san diego","NZY","32.699","-117.215","2023-01-14","530581","0","0.5151515151515151","0.03234613330167962490","0.44523017193566278425","2","1760","0","1760.0000000000000000","1.00000000000000000000","0","false","false","false","Luxury Hotel","Comfort Seeker"
"2006-06-22","F","false","true","canada","edmonton","YEG","53.31","-113.58","2023-01-09","519787","0","0.5603089720736779","0.62862946015919177531","0.59938990571270105380","0.6666666666666666","1792","1","896.0000000000000000","2.0000000000000000","18","true","false","false","Free Hotel Night with Flight","Frequent Traveler"
"1975-01-16","F","true","false","usa","denver","DEN","39.858","-104.667","2023-01-08","517847","0","0.5646167557932263","0.39883013148159139019","0.26977260122018857460","0.5","713","0","178.2500000000000000","1.00000000000000000000","18","false","false","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"1981-07-10","F","false","true","canada","ottawa","YOW","45.323","-75.669","2022-11-20","423042","0","0.4045836516424752","0.76846373363404356342","0.30431687927528193752","0.42857142857142855","2938","1","489.6666666666666667","1.00000000000000000000","24","false","false","true","Exclusive Hotel Discount","Exclusive Discount Lover"
"1978-07-07","F","false","false","usa","new york","JFK","40.64","-73.779","2023-01-19","539917","0","0.08823529411764706","0.53590717550002967535","0.29034017378443335182","0","1091","0","363.6666666666666667","1.00000000000000000000","16","false","false","false","Free Checked Bags","Family Traveler"
"1992-03-13","F","false","false","usa","las vegas","LSV","36.236","-115.034","2023-01-25","552414","0","0.8130570409982172","0.54255445427028310285","0.31594564614531336661","0.25","2378","0","594.5000000000000000","1.00000000000000000000","8","true","false","true","Free Hotel Night with Flight","Frequent Traveler"
"1986-05-06","F","false","false","usa","san antonio","RND","29.529","-98.279","2023-01-05","511936","0","0.3256090314913844","0.29581874295210398243","0.32332224070992789795","0.3333333333333333","1322","0","661.0000000000000000","1.00000000000000000000","8","true","false","false","Free Hotel Night with Flight","Frequent Traveler"
"1978-12-19","F","true","false","usa","new york","JFK","40.64","-73.779","2023-01-17","535885","0","0.6111111111111112","0.15888925158763131343","0.44041412460713624605","0.6666666666666666","4828","0","965.3333333333333333","1.3333333333333333","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1979-09-20","F","false","false","usa","new york","JFK","40.64","-73.779","2023-03-09","647662","0","0.12990196078431374","1.02602528339960828536","0.29004437049362174154","0.25","722","1","361.0000000000000000","1.00000000000000000000","16","true","false","false","Free Hotel Night with Flight","Frequent Traveler"
"2006-12-13","F","false","false","usa","san antonio","SKF","29.384","-98.581","2023-02-28","626114","0","0.3333333333333333","0.02261261795952282035","0.00000000000000000000","0","","0","","","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1988-08-12","F","false","false","usa","chicago","UGN","42.422","-87.868","2023-03-14","661639","0","0.6515151515151515","0.16512107543474390172","0.29703272323904603439","2","424","0","424.0000000000000000","1.00000000000000000000","0","false","false","false","Luxury Hotel","Comfort Seeker"
"1978-04-02","M","false","false","canada","toronto","YZD","43.742","-79.466","2022-12-16","472785","0.00010377182539204554","0.2846585267158009","0.40479405305952875542","0.31533555185801442041","0.3333333333333333","1178","0","589.0000000000000000","1.00000000000000000000","8","true","true","false","Free Hotel Night with Flight","Frequent Traveler"
